1502953800000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502953859999 0.00000000 0 0.00000000 0.00000000
1502953860000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502953919999 0.00000000 0 0.00000000 0.00000000
1502953920000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502953979999 0.00000000 0 0.00000000 0.00000000
1502953980000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954039999 0.00000000 0 0.00000000 0.00000000
1502954040000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954099999 0.00000000 0 0.00000000 0.00000000
1502954100000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954159999 0.00000000 0 0.00000000 0.00000000
1502954160000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954219999 0.00000000 0 0.00000000 0.00000000
1502954220000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954279999 0.00000000 0 0.00000000 0.00000000
1502954280000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954339999 0.00000000 0 0.00000000 0.00000000
1502954340000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954399999 0.00000000 0 0.00000000 0.00000000
1502954400000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954459999 0.00000000 0 0.00000000 0.00000000
1502954460000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954519999 0.00000000 0 0.00000000 0.00000000
1502954520000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954579999 0.00000000 0 0.00000000 0.00000000
1502954580000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954639999 0.00000000 0 0.00000000 0.00000000
1502954640000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954699999 0.00000000 0 0.00000000 0.00000000
1502954700000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954759999 0.00000000 0 0.00000000 0.00000000
1502954760000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954819999 0.00000000 0 0.00000000 0.00000000
1502954820000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954879999 0.00000000 0 0.00000000 0.00000000
1502954880000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502954939999 0.00000000 0 0.00000000 0.00000000
1502954940000 4291.38000000 4291.38000000 4291.38000000 4291.38000000 0.03891800 1502954999999 167.01192684 1 0.00000000 0.00000000
